incentive_id,rep_id,month,target_revenue,actual_revenue,achievement_pct,bonus,performance_band
I01116,R047,2024-12-01,213211.91,123731.7,58.03,0.0,Below Target
I01117,R047,2025-01-01,165218.4,88053.9,53.3,0.0,Below Target
I01118,R047,2025-02-01,169663.88,72622.41,42.8,0.0,Below Target
I01119,R047,2025-03-01,186736.07,95326.94,51.05,0.0,Below Target
I01120,R047,2025-04-01,186005.99,73454.87,39.49,0.0,Below Target
I01121,R047,2025-05-01,195892.48,54092.87,27.61,0.0,Below Target
I01122,R047,2025-06-01,191118.78,87063.74,45.55,0.0,Below Target
I01123,R047,2025-07-01,209306.88,63128.049999999996,30.16,0.0,Below Target
I01124,R047,2025-08-01,191085.76,70192.21,36.73,0.0,Below Target
I01125,R047,2025-09-01,181162.58,85673.76,47.29,0.0,Below Target
I01126,R047,2025-10-01,210688.72,133682.54,63.45,0.0,Below Target
I01127,R047,2025-11-01,203652.27,96827.05,47.55,0.0,Below Target
I01128,R047,2025-12-01,210049.52,87478.53,41.65,0.0,Below Target
I01129,R048,2024-01-01,154405.21,44870.630000000005,29.06,0.0,Below Target
I01130,R048,2024-02-01,163580.0,59106.81,36.13,0.0,Below Target
I01131,R048,2024-03-01,173818.33,70021.25,40.28,0.0,Below Target
I01132,R048,2024-04-01,183968.9,83385.94,45.33,0.0,Below Target
I01133,R048,2024-05-01,191977.86,66650.41,34.72,0.0,Below Target
I01134,R048,2024-06-01,189971.7,92155.27,48.51,0.0,Below Target
I01135,R048,2024-07-01,200590.91,67240.88,33.52,0.0,Below Target
I01136,R048,2024-08-01,197750.15,64252.36,32.49,0.0,Below Target
I01137,R048,2024-09-01,177651.14,64042.770000000004,36.05,0.0,Below Target
I01138,R048,2024-10-01,189088.81,69844.65,36.94,0.0,Below Target
I01139,R048,2024-11-01,201895.22,93258.88,46.19,0.0,Below Target
I01140,R048,2024-12-01,197525.94,125919.34000000001,63.75,0.0,Below Target
I01141,R048,2025-01-01,162156.93,62290.3,38.41,0.0,Below Target
I01142,R048,2025-02-01,165399.55,90386.5,54.65,0.0,Below Target
I01143,R048,2025-03-01,187147.39,79601.27,42.53,0.0,Below Target
I01144,R048,2025-04-01,188921.05,70322.78,37.22,0.0,Below Target
I01145,R048,2025-05-01,184004.4,99065.65,53.84,0.0,Below Target
I01146,R048,2025-06-01,197167.39,56033.74,28.42,0.0,Below Target
I01147,R048,2025-07-01,192007.77,90009.69,46.88,0.0,Below Target
I01148,R048,2025-08-01,195112.49,95618.12,49.01,0.0,Below Target
I01149,R048,2025-09-01,170229.99,75791.98,44.52,0.0,Below Target
I01150,R048,2025-10-01,192384.64,80869.6,42.04,0.0,Below Target
I01151,R048,2025-11-01,206917.26,65450.44,31.63,0.0,Below Target
I01152,R048,2025-12-01,213804.53,90669.92,42.41,0.0,Below Target
I01153,R049,2024-01-01,189404.39,89206.38,47.1,0.0,Below Target
I01154,R049,2024-02-01,188625.24,56658.93,30.04,0.0,Below Target
I01155,R049,2024-03-01,200540.94,76878.98,38.34,0.0,Below Target
I01156,R049,2024-04-01,203351.8,89035.12,43.78,0.0,Below Target
I01157,R049,2024-05-01,207636.18,92002.56,44.31,0.0,Below Target
I01158,R049,2024-06-01,219193.19,115926.05,52.89,0.0,Below Target
I01159,R049,2024-07-01,230705.31,107132.19,46.44,0.0,Below Target
I01160,R049,2024-08-01,195519.86,61962.18,31.69,0.0,Below Target
I01161,R049,2024-09-01,197224.03,105223.20999999999,53.35,0.0,Below Target
I01162,R049,2024-10-01,219740.56,106939.11,48.67,0.0,Below Target
I01163,R049,2024-11-01,241356.47,105918.70999999999,43.88,0.0,Below Target
I01164,R049,2024-12-01,248335.45,87142.22,35.09,0.0,Below Target
I01165,R049,2025-01-01,174202.34,75466.72,43.32,0.0,Below Target
I01166,R049,2025-02-01,183040.95,61335.71,33.51,0.0,Below Target
I01167,R049,2025-03-01,201627.84,92650.37,45.95,0.0,Below Target
I01168,R049,2025-04-01,196775.69,113657.26999999999,57.76,0.0,Below Target
I01169,R049,2025-05-01,209827.39,63273.92,30.16,0.0,Below Target
I01170,R049,2025-06-01,205636.9,66286.97,32.23,0.0,Below Target
I01171,R049,2025-07-01,219510.67,95801.56,43.64,0.0,Below Target
I01172,R049,2025-08-01,218776.97,100262.25,45.83,0.0,Below Target
I01173,R049,2025-09-01,183390.06,88574.34,48.3,0.0,Below Target
I01174,R049,2025-10-01,234988.76,77578.11,33.01,0.0,Below Target
I01175,R049,2025-11-01,246474.96,66134.25,26.83,0.0,Below Target
I01176,R049,2025-12-01,221157.23,87163.55,39.41,0.0,Below Target
I01177,R050,2024-01-01,155797.22,46706.31,29.98,0.0,Below Target
I01178,R050,2024-02-01,151764.22,76876.39,50.66,0.0,Below Target
I01179,R050,2024-03-01,156339.81,64639.48,41.35,0.0,Below Target
I01180,R050,2024-04-01,181741.63,67127.69,36.94,0.0,Below Target
I01181,R050,2024-05-01,194291.75,71714.66,36.91,0.0,Below Target
I01182,R050,2024-06-01,184408.51,63665.94,34.52,0.0,Below Target
I01183,R050,2024-07-01,199744.42,56930.31,28.5,0.0,Below Target
I01184,R050,2024-08-01,181355.21,65118.39,35.91,0.0,Below Target
I01185,R050,2024-09-01,169045.59,76015.4,44.97,0.0,Below Target
I01186,R050,2024-10-01,188432.2,92343.08,49.01,0.0,Below Target
I01187,R050,2024-11-01,193696.76,79647.95999999999,41.12,0.0,Below Target
I01188,R050,2024-12-01,213823.27,107527.61,50.29,0.0,Below Target
I01189,R050,2025-01-01,164072.79,68898.58,41.99,0.0,Below Target
I01190,R050,2025-02-01,154864.73,75782.05,48.93,0.0,Below Target
I01191,R050,2025-03-01,161649.1,70993.95,43.92,0.0,Below Target
I01192,R050,2025-04-01,182222.54,72853.72,39.98,0.0,Below Target
I01193,R050,2025-05-01,178623.55,86467.16,48.41,0.0,Below Target
I01194,R050,2025-06-01,190330.11,63724.78,33.48,0.0,Below Target
I01195,R050,2025-07-01,181807.69,82952.11,45.63,0.0,Below Target
I01196,R050,2025-08-01,181386.89,65660.22,36.2,0.0,Below Target
I01197,R050,2025-09-01,186810.89,68148.07,36.48,0.0,Below Target
I01198,R050,2025-10-01,197703.66,94448.83,47.77,0.0,Below Target
I01199,R050,2025-11-01,211096.24,64513.01,30.56,0.0,Below Target
I01200,R050,2025-12-01,208454.7,86794.48,41.64,0.0,Below Target
I01201,R051,2024-01-01,196890.7,91261.95,46.35,0.0,Below Target
I01202,R051,2024-02-01,196744.27,98379.62000000001,50.0,0.0,Below Target
I01203,R051,2024-03-01,206772.49,54902.11,26.55,0.0,Below Target
I01204,R051,2024-04-01,202420.29,77185.35,38.13,0.0,Below Target
I01205,R051,2024-05-01,221382.27,73258.94,33.09,0.0,Below Target
I01206,R051,2024-06-01,217517.47,79094.83,36.36,0.0,Below Target
I01207,R051,2024-07-01,240481.98,69303.23,28.82,0.0,Below Target
I01208,R051,2024-08-01,221773.05,125414.8,56.55,0.0,Below Target
I01209,R051,2024-09-01,212095.42,87010.03,41.02,0.0,Below Target
I01210,R051,2024-10-01,239538.82,86339.87,36.04,0.0,Below Target
I01211,R051,2024-11-01,238866.4,126998.95999999999,53.17,0.0,Below Target
I01212,R051,2024-12-01,241747.09,116154.71,48.05,0.0,Below Target
I01213,R051,2025-01-01,175728.67,87214.83,49.63,0.0,Below Target
I01214,R051,2025-02-01,186381.05,90174.97,48.38,0.0,Below Target
I01215,R051,2025-03-01,188611.03,84479.85,44.79,0.0,Below Target
I01216,R051,2025-04-01,208791.8,89963.01999999999,43.09,0.0,Below Target
I01217,R051,2025-05-01,223097.51,130198.63,58.36,0.0,Below Target
I01218,R051,2025-06-01,214752.57,126136.73,58.74,0.0,Below Target
I01219,R051,2025-07-01,246491.94,132909.63,53.92,0.0,Below Target
I01220,R051,2025-08-01,209212.63,128878.27,61.6,0.0,Below Target
I01221,R051,2025-09-01,218177.74,81424.7,37.32,0.0,Below Target
I01222,R051,2025-10-01,231858.51,59800.63,25.79,0.0,Below Target
I01223,R051,2025-11-01,234035.38,76756.18,32.8,0.0,Below Target
I01224,R051,2025-12-01,248714.94,127559.29000000001,51.29,0.0,Below Target
I01225,R052,2024-01-01,190184.26,81597.33,42.9,0.0,Below Target
I01226,R052,2024-02-01,192042.1,88629.45000000001,46.15,0.0,Below Target
I01227,R052,2024-03-01,201084.86,76627.5,38.11,0.0,Below Target
I01228,R052,2024-04-01,192175.93,92360.03,48.06,0.0,Below Target
I01229,R052,2024-05-01,209534.04,72053.11,34.39,0.0,Below Target
I01230,R052,2024-06-01,216175.42,90726.47,41.97,0.0,Below Target
I01231,R052,2024-07-01,220594.22,112569.71,51.03,0.0,Below Target
I01232,R052,2024-08-01,199471.11,75276.24,37.74,0.0,Below Target
I01233,R052,2024-09-01,206295.31,62281.64,30.19,0.0,Below Target
I01234,R052,2024-10-01,219966.95,103650.93000000001,47.12,0.0,Below Target
I01235,R052,2024-11-01,236939.04,92296.9,38.95,0.0,Below Target
I01236,R052,2024-12-01,235895.52,96965.99,41.11,0.0,Below Target
I01237,R052,2025-01-01,170095.04,62042.34,36.48,0.0,Below Target
I01238,R052,2025-02-01,177153.06,81706.72,46.12,0.0,Below Target
I01239,R052,2025-03-01,196646.73,98473.59,50.08,0.0,Below Target
I01240,R052,2025-04-01,208924.83,93905.63,44.95,0.0,Below Target
I01241,R052,2025-05-01,202451.68,90150.44,44.53,0.0,Below Target
I01242,R052,2025-06-01,211788.64,71580.97,33.8,0.0,Below Target
I01243,R052,2025-07-01,195741.29,77181.01,39.43,0.0,Below Target
I01244,R052,2025-08-01,193269.55,67155.8,34.75,0.0,Below Target
I01245,R052,2025-09-01,207397.88,55068.39,26.55,0.0,Below Target
I01246,R052,2025-10-01,221069.96,106223.11,48.05,0.0,Below Target
I01247,R052,2025-11-01,233267.88,115992.0,49.72,0.0,Below Target
I01248,R052,2025-12-01,218476.51,112614.07,51.55,0.0,Below Target
I01249,R053,2024-01-01,165305.34,55389.130000000005,33.51,0.0,Below Target
I01250,R053,2024-02-01,157693.7,86483.51,54.84,0.0,Below Target
I01251,R053,2024-03-01,165683.98,79922.62,48.24,0.0,Below Target
I01252,R053,2024-04-01,179560.37,59648.75,33.22,0.0,Below Target
I01253,R053,2024-05-01,180577.96,88404.16,48.96,0.0,Below Target
I01254,R053,2024-06-01,195800.97,88631.9,45.27,0.0,Below Target
I01255,R053,2024-07-01,192155.64,79258.15,41.25,0.0,Below Target
I01256,R053,2024-08-01,196497.82,98388.40000000001,50.07,0.0,Below Target
I01257,R053,2024-09-01,175315.79,62918.869999999995,35.89,0.0,Below Target
I01258,R053,2024-10-01,199505.09,87988.04000000001,44.1,0.0,Below Target
I01259,R053,2024-11-01,181015.49,93499.3,51.65,0.0,Below Target
I01260,R053,2024-12-01,208149.83,83389.8,40.06,0.0,Below Target
I01261,R053,2025-01-01,147816.58,70047.11,47.39,0.0,Below Target
I01262,R053,2025-02-01,162158.22,75747.78,46.71,0.0,Below Target
I01263,R053,2025-03-01,171051.62,79270.55,46.34,0.0,Below Target
I01264,R053,2025-04-01,181588.96,94550.42,52.07,0.0,Below Target
I01265,R053,2025-05-01,181832.03,85773.86,47.17,0.0,Below Target
I01266,R053,2025-06-01,178033.23,62351.880000000005,35.02,0.0,Below Target
I01267,R053,2025-07-01,183372.68,77442.15,42.23,0.0,Below Target
I01268,R053,2025-08-01,186609.61,89596.93,48.01,0.0,Below Target
I01269,R053,2025-09-01,173708.19,95419.51,54.93,0.0,Below Target
I01270,R053,2025-10-01,199264.22,85739.36,43.03,0.0,Below Target
I01271,R053,2025-11-01,195718.27,129334.29000000001,66.08,0.0,Below Target
I01272,R053,2025-12-01,217445.89,85526.44,39.33,0.0,Below Target
I01273,R054,2024-01-01,126527.85,50120.92,39.61,0.0,Below Target
I01274,R054,2024-02-01,137640.31,64268.5,46.69,0.0,Below Target
I01275,R054,2024-03-01,140164.17,54046.380000000005,38.56,0.0,Below Target
I01276,R054,2024-04-01,152381.14,58376.659999999996,38.31,0.0,Below Target
I01277,R054,2024-05-01,161299.89,54681.78,33.9,0.0,Below Target
I01278,R054,2024-06-01,153927.08,46128.020000000004,29.97,0.0,Below Target
I01279,R054,2024-07-01,167307.44,62542.83,37.38,0.0,Below Target
I01280,R054,2024-08-01,153126.96,57798.86,37.75,0.0,Below Target
I01281,R054,2024-09-01,149598.9,73925.79000000001,49.42,0.0,Below Target
I01282,R054,2024-10-01,157632.91,52553.399999999994,33.34,0.0,Below Target
I01283,R054,2024-11-01,158736.9,75663.62,47.67,0.0,Below Target
I01284,R054,2024-12-01,184033.35,91437.75,49.69,0.0,Below Target
I01285,R054,2025-01-01,130852.39,51904.59,39.67,0.0,Below Target
I01286,R054,2025-02-01,132023.29,67629.47,51.23,0.0,Below Target
I01287,R054,2025-03-01,137302.33,64964.36,47.31,0.0,Below Target
I01288,R054,2025-04-01,156610.9,64881.9,41.43,0.0,Below Target
I01289,R054,2025-05-01,148965.31,61217.92,41.1,0.0,Below Target
I01290,R054,2025-06-01,151713.14,68646.70999999999,45.25,0.0,Below Target
I01291,R054,2025-07-01,161862.19,55636.3,34.37,0.0,Below Target
I01292,R054,2025-08-01,163601.96,69240.8,42.32,0.0,Below Target
I01293,R054,2025-09-01,145354.84,52615.43,36.2,0.0,Below Target
I01294,R054,2025-10-01,162262.75,57092.14,35.18,0.0,Below Target
I01295,R054,2025-11-01,169493.53,83936.82,49.52,0.0,Below Target
I01296,R054,2025-12-01,172636.52,56529.31,32.74,0.0,Below Target
I01297,R055,2024-01-01,169597.87,69945.21,41.24,0.0,Below Target
I01298,R055,2024-02-01,173525.08,74612.25,43.0,0.0,Below Target
I01299,R055,2024-03-01,194997.05,99038.02,50.79,0.0,Below Target
I01300,R055,2024-04-01,194776.0,75063.65000000001,38.54,0.0,Below Target
I01301,R055,2024-05-01,199074.01,91187.07,45.81,0.0,Below Target
I01302,R055,2024-06-01,196413.95,78000.44,39.71,0.0,Below Target
I01303,R055,2024-07-01,214504.04,121822.07,56.79,0.0,Below Target
I01304,R055,2024-08-01,206649.56,79649.2,38.54,0.0,Below Target
I01305,R055,2024-09-01,189739.39,66276.29,34.93,0.0,Below Target
I01306,R055,2024-10-01,206767.42,114374.62,55.32,0.0,Below Target
I01307,R055,2024-11-01,225706.36,78272.59999999999,34.68,0.0,Below Target
I01308,R055,2024-12-01,214052.53,124080.14,57.97,0.0,Below Target
I01309,R055,2025-01-01,171992.23,62345.149999999994,36.25,0.0,Below Target
I01310,R055,2025-02-01,183796.64,69293.59,37.7,0.0,Below Target
I01311,R055,2025-03-01,189068.67,81880.59999999999,43.31,0.0,Below Target
I01312,R055,2025-04-01,198521.28,60760.71000000001,30.61,0.0,Below Target
I01313,R055,2025-05-01,181878.35,78218.1,43.01,0.0,Below Target
I01314,R055,2025-06-01,191669.6,80836.18000000001,42.17,0.0,Below Target
I01315,R055,2025-07-01,213314.52,103242.07,48.4,0.0,Below Target
I01316,R055,2025-08-01,207350.83,117044.48000000001,56.45,0.0,Below Target
I01317,R055,2025-09-01,194482.9,64646.71000000001,33.24,0.0,Below Target
I01318,R055,2025-10-01,212000.49,85070.45999999999,40.13,0.0,Below Target
I01319,R055,2025-11-01,224327.08,94742.05,42.23,0.0,Below Target
I01320,R055,2025-12-01,225796.24,74321.99,32.92,0.0,Below Target
I01321,R056,2024-01-01,176461.09,65104.82,36.89,0.0,Below Target
I01322,R056,2024-02-01,177410.09,97429.3,54.92,0.0,Below Target
I01323,R056,2024-03-01,208752.37,101050.41,48.41,0.0,Below Target
I01324,R056,2024-04-01,203783.67,89554.2,43.95,0.0,Below Target
I01325,R056,2024-05-01,221839.68,83966.43,37.85,0.0,Below Target
I01326,R056,2024-06-01,201637.07,101999.15000000001,50.59,0.0,Below Target
I01327,R056,2024-07-01,218127.28,83135.51999999999,38.11,0.0,Below Target
I01328,R056,2024-08-01,204790.12,115982.45000000001,56.63,0.0,Below Target
I01329,R056,2024-09-01,221706.21,70072.58,31.61,0.0,Below Target
I01330,R056,2024-10-01,245023.31,71920.14,29.35,0.0,Below Target
I01331,R056,2024-11-01,242379.84,115818.51999999999,47.78,0.0,Below Target
I01332,R056,2024-12-01,231778.69,100944.37,43.55,0.0,Below Target
I01333,R056,2025-01-01,173093.04,63888.45,36.91,0.0,Below Target
I01334,R056,2025-02-01,186678.35,62122.46,33.28,0.0,Below Target
I01335,R056,2025-03-01,198367.41,63522.01,32.02,0.0,Below Target
I01336,R056,2025-04-01,207411.12,105344.5,50.79,0.0,Below Target
I01337,R056,2025-05-01,213074.48,81102.65,38.06,0.0,Below Target
I01338,R056,2025-06-01,213199.09,76851.95,36.05,0.0,Below Target
I01339,R056,2025-07-01,215019.22,92288.27,42.92,0.0,Below Target
I01340,R056,2025-08-01,207961.57,90798.2,43.66,0.0,Below Target
I01341,R056,2025-09-01,212748.76,90729.27,42.65,0.0,Below Target
I01342,R056,2025-10-01,199917.17,117646.29,58.85,0.0,Below Target
I01343,R056,2025-11-01,231723.19,92746.13,40.02,0.0,Below Target
I01344,R056,2025-12-01,244847.66,100191.2,40.92,0.0,Below Target
I01345,R057,2024-01-01,142876.73,64258.98,44.98,0.0,Below Target
I01346,R057,2024-02-01,153704.0,62938.770000000004,40.95,0.0,Below Target
I01347,R057,2024-03-01,162862.61,57741.42,35.45,0.0,Below Target
I01348,R057,2024-04-01,162709.61,72903.43,44.81,0.0,Below Target
I01349,R057,2024-05-01,181461.59,90834.68,50.06,0.0,Below Target
I01350,R057,2024-06-01,164514.44,68357.93,41.55,0.0,Below Target
I01351,R057,2024-07-01,169165.22,64646.89,38.22,0.0,Below Target
I01352,R057,2024-08-01,167952.82,69759.95,41.54,0.0,Below Target
I01353,R057,2024-09-01,171954.17,58947.32,34.28,0.0,Below Target
I01354,R057,2024-10-01,178043.15,84409.61,47.41,0.0,Below Target
I01355,R057,2024-11-01,169227.25,59561.68,35.2,0.0,Below Target
I01356,R057,2024-12-01,190190.87,83744.03,44.03,0.0,Below Target
I01357,R057,2025-01-01,140697.99,56543.71,40.19,0.0,Below Target
I01358,R057,2025-02-01,158934.41,66131.19,41.61,0.0,Below Target
I01359,R057,2025-03-01,151622.37,90493.89,59.68,0.0,Below Target
I01360,R057,2025-04-01,161284.41,49238.350000000006,30.53,0.0,Below Target
I01361,R057,2025-05-01,155631.33,103942.95999999999,66.79,0.0,Below Target
I01362,R057,2025-06-01,170290.83,76246.70999999999,44.77,0.0,Below Target
I01363,R057,2025-07-01,185334.09,57579.97,31.07,0.0,Below Target
I01364,R057,2025-08-01,165101.13,78749.36,47.7,0.0,Below Target
I01365,R057,2025-09-01,170656.19,87659.18000000001,51.37,0.0,Below Target
I01366,R057,2025-10-01,174046.62,65828.24,37.82,0.0,Below Target
I01367,R057,2025-11-01,183183.13,61796.979999999996,33.74,0.0,Below Target
I01368,R057,2025-12-01,197510.6,58934.950000000004,29.84,0.0,Below Target
I01369,R058,2024-01-01,166705.2,63340.73,38.0,0.0,Below Target
I01370,R058,2024-02-01,175690.66,71956.32999999999,40.96,0.0,Below Target
I01371,R058,2024-03-01,183876.56,71369.23,38.81,0.0,Below Target
I01372,R058,2024-04-01,209804.44,93683.22,44.65,0.0,Below Target
I01373,R058,2024-05-01,210765.84,122891.39,58.31,0.0,Below Target
I01374,R058,2024-06-01,214194.11,88181.87,41.17,0.0,Below Target
I01375,R058,2024-07-01,218349.99,88397.61,40.48,0.0,Below Target
I01376,R058,2024-08-01,214688.71,97806.29000000001,45.56,0.0,Below Target
I01377,R058,2024-09-01,187323.76,74983.93,40.03,0.0,Below Target
I01378,R058,2024-10-01,208586.69,66367.89,31.82,0.0,Below Target
I01379,R058,2024-11-01,221284.91,101702.61,45.96,0.0,Below Target
I01380,R058,2024-12-01,235911.18,108942.92000000001,46.18,0.0,Below Target
I01381,R058,2025-01-01,168385.14,71859.70999999999,42.68,0.0,Below Target
I01382,R058,2025-02-01,171205.38,63712.5,37.21,0.0,Below Target
I01383,R058,2025-03-01,182750.69,66940.3,36.63,0.0,Below Target
I01384,R058,2025-04-01,190551.26,72702.37,38.15,0.0,Below Target
I01385,R058,2025-05-01,199261.49,103131.3,51.76,0.0,Below Target
I01386,R058,2025-06-01,209564.11,82210.98999999999,39.23,0.0,Below Target
I01387,R058,2025-07-01,208575.14,71780.43,34.41,0.0,Below Target
I01388,R058,2025-08-01,218096.25,103815.46,47.6,0.0,Below Target
I01389,R058,2025-09-01,205304.97,90267.23,43.97,0.0,Below Target
I01390,R058,2025-10-01,211024.62,73109.9,34.65,0.0,Below Target
I01391,R058,2025-11-01,227234.69,87214.37,38.38,0.0,Below Target
I01392,R058,2025-12-01,233700.4,69114.49,29.57,0.0,Below Target
I01393,R059,2024-01-01,155459.32,51192.520000000004,32.93,0.0,Below Target
I01394,R059,2024-02-01,164790.01,57036.2,34.61,0.0,Below Target
I01395,R059,2024-03-01,175930.53,63117.44,35.88,0.0,Below Target
I01396,R059,2024-04-01,185403.92,61440.31,33.14,0.0,Below Target
I01397,R059,2024-05-01,199622.81,98339.77,49.26,0.0,Below Target
I01398,R059,2024-06-01,196419.57,78249.78,39.84,0.0,Below Target
I01399,R059,2024-07-01,182766.4,74284.56,40.64,0.0,Below Target
I01400,R059,2024-08-01,176593.37,88969.06,50.38,0.0,Below Target
I01401,R059,2024-09-01,191113.36,79350.93,41.52,0.0,Below Target
I01402,R059,2024-10-01,192861.86,78754.29000000001,40.83,0.0,Below Target
I01403,R059,2024-11-01,196773.94,81403.33,41.37,0.0,Below Target
I01404,R059,2024-12-01,226752.91,120942.64,53.34,0.0,Below Target
I01405,R059,2025-01-01,158016.21,79281.31,50.17,0.0,Below Target
I01406,R059,2025-02-01,163677.53,63880.99,39.03,0.0,Below Target
I01407,R059,2025-03-01,168635.49,93728.39,55.58,0.0,Below Target
I01408,R059,2025-04-01,163746.62,76191.92,46.53,0.0,Below Target
I01409,R059,2025-05-01,176671.14,67425.15,38.16,0.0,Below Target
I01410,R059,2025-06-01,182147.34,56668.399999999994,31.11,0.0,Below Target
I01411,R059,2025-07-01,177876.34,81825.56999999999,46.0,0.0,Below Target
I01412,R059,2025-08-01,189233.56,70721.59,37.37,0.0,Below Target
I01413,R059,2025-09-01,183649.95,51038.65,27.79,0.0,Below Target
I01414,R059,2025-10-01,200877.66,73533.99,36.61,0.0,Below Target
I01415,R059,2025-11-01,196348.89,84134.02,42.85,0.0,Below Target
I01416,R059,2025-12-01,196918.07,103641.16,52.63,0.0,Below Target
I01417,R060,2024-01-01,203722.82,90589.28,44.47,0.0,Below Target
I01418,R060,2024-02-01,202492.53,76834.63,37.94,0.0,Below Target
I01419,R060,2024-03-01,224141.1,115827.92,51.68,0.0,Below Target
I01420,R060,2024-04-01,239130.04,53701.909999999996,22.46,0.0,Below Target
I01421,R060,2024-05-01,232794.45,95373.97,40.97,0.0,Below Target
I01422,R060,2024-06-01,241632.47,113483.37000000001,46.97,0.0,Below Target
I01423,R060,2024-07-01,226585.73,85649.59,37.8,0.0,Below Target
I01424,R060,2024-08-01,240765.72,93184.04,38.7,0.0,Below Target
I01425,R060,2024-09-01,250716.55,122229.87,48.75,0.0,Below Target
I01426,R060,2024-10-01,256912.27,94385.91,36.74,0.0,Below Target
I01427,R060,2024-11-01,254317.3,107566.98,42.3,0.0,Below Target
I01428,R060,2024-12-01,263593.37,96316.97,36.54,0.0,Below Target
I01429,R060,2025-01-01,206217.14,91578.78,44.41,0.0,Below Target
I01430,R060,2025-02-01,217497.84,108635.29000000001,49.95,0.0,Below Target
I01431,R060,2025-03-01,217490.04,115800.32999999999,53.24,0.0,Below Target
I01432,R060,2025-04-01,229316.38,113607.5,49.54,0.0,Below Target
I01433,R060,2025-05-01,219471.52,69516.27,31.67,0.0,Below Target
I01434,R060,2025-06-01,250206.1,114334.48,45.7,0.0,Below Target
I01435,R060,2025-07-01,238361.94,81953.88,34.38,0.0,Below Target
I01436,R060,2025-08-01,250773.39,123350.49,49.19,0.0,Below Target
I01437,R060,2025-09-01,238880.45,101020.85,42.29,0.0,Below Target
I01438,R060,2025-10-01,255948.65,110577.28,43.2,0.0,Below Target
I01439,R060,2025-11-01,259805.47,90591.64,34.87,0.0,Below Target
I01440,R060,2025-12-01,294146.58,156727.25,53.28,0.0,Below Target
I01441,R061,2024-01-01,195064.6,86599.24,44.4,0.0,Below Target
I01442,R061,2024-02-01,220545.43,78045.08,35.39,0.0,Below Target
I01443,R061,2024-03-01,219903.86,96203.20999999999,43.75,0.0,Below Target
I01444,R061,2024-04-01,225334.5,71411.17,31.69,0.0,Below Target
I01445,R061,2024-05-01,228627.89,80021.2,35.0,0.0,Below Target
I01446,R061,2024-06-01,236164.74,98464.76,41.69,0.0,Below Target
I01447,R061,2024-07-01,239557.89,92504.9,38.61,0.0,Below Target
I01448,R061,2024-08-01,253829.77,103720.06,40.86,0.0,Below Target
I01449,R061,2024-09-01,217477.26,117683.34,54.11,0.0,Below Target
I01450,R061,2024-10-01,241923.04,133466.6,55.17,0.0,Below Target
I01451,R061,2024-11-01,245060.42,106138.59,43.31,0.0,Below Target
I01452,R061,2024-12-01,261602.12,163525.91,62.51,0.0,Below Target
I01453,R061,2025-01-01,200418.57,70334.57,35.09,0.0,Below Target
I01454,R061,2025-02-01,219257.37,113183.54000000001,51.62,0.0,Below Target
I01455,R061,2025-03-01,221897.18,89891.03,40.51,0.0,Below Target
I01456,R061,2025-04-01,215646.19,122924.3,57.0,0.0,Below Target
I01457,R061,2025-05-01,228047.21,81443.79,35.71,0.0,Below Target
I01458,R061,2025-06-01,245948.77,135954.68,55.28,0.0,Below Target
I01459,R061,2025-07-01,233865.4,125451.62,53.64,0.0,Below Target
I01460,R061,2025-08-01,238570.16,83538.62,35.02,0.0,Below Target
I01461,R061,2025-09-01,232317.5,90383.94,38.91,0.0,Below Target
I01462,R061,2025-10-01,241678.54,102549.35,42.43,0.0,Below Target
I01463,R061,2025-11-01,245401.88,109860.4,44.77,0.0,Below Target
I01464,R061,2025-12-01,270458.01,126552.34,46.79,0.0,Below Target
I01465,R062,2024-01-01,199924.65,87995.25,44.01,0.0,Below Target
I01466,R062,2024-02-01,185492.48,79918.83,43.08,0.0,Below Target
I01467,R062,2024-03-01,194702.22,73047.42,37.52,0.0,Below Target
I01468,R062,2024-04-01,211011.83,95565.29999999999,45.29,0.0,Below Target
I01469,R062,2024-05-01,231008.22,77789.16,33.67,0.0,Below Target
I01470,R062,2024-06-01,207573.85,72814.85,35.08,0.0,Below Target
I01471,R062,2024-07-01,208512.99,74823.63,35.88,0.0,Below Target
I01472,R062,2024-08-01,223778.51,97074.74,43.38,0.0,Below Target
I01473,R062,2024-09-01,215758.57,77214.86,35.79,0.0,Below Target
I01474,R062,2024-10-01,214138.61,96317.17,44.98,0.0,Below Target
I01475,R062,2024-11-01,230019.87,118895.70999999999,51.69,0.0,Below Target
I01476,R062,2024-12-01,233387.83,104777.68,44.89,0.0,Below Target
I01477,R062,2025-01-01,180361.22,69889.68,38.75,0.0,Below Target
I01478,R062,2025-02-01,186834.78,98538.93,52.74,0.0,Below Target
I01479,R062,2025-03-01,206536.96,75524.65,36.57,0.0,Below Target
I01480,R062,2025-04-01,214968.73,88284.5,41.07,0.0,Below Target
I01481,R062,2025-05-01,210092.89,71102.01,33.84,0.0,Below Target
I01482,R062,2025-06-01,227795.17,105745.04000000001,46.42,0.0,Below Target
I01483,R062,2025-07-01,227259.13,96129.8,42.3,0.0,Below Target
I01484,R062,2025-08-01,205422.49,91618.7,44.6,0.0,Below Target
I01485,R062,2025-09-01,218377.06,78839.99,36.1,0.0,Below Target
I01486,R062,2025-10-01,230049.84,100462.9,43.67,0.0,Below Target
I01487,R062,2025-11-01,250683.56,70622.13,28.17,0.0,Below Target
